Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Disease	C0037019	Shy-Drager Syndrome	DisGeNET BeFree	6.257E-3	1.000E0	4.705E-2	3.658E-1	1	4	HRH3
Disease	C1848873	Abnormality of the diaphragm	DisGeNET BeFree	6.257E-3	1.000E0	4.705E-2	3.658E-1	1	4	NR2F2
Disease	C0151295	Mononeuritis Multiplex	DisGeNET BeFree	6.257E-3	1.000E0	4.705E-2	3.658E-1	1	4	DSP
Disease	C1852093	Maturity-Onset Diabetes of the Young, Type 1	DisGeNET BeFree	6.257E-3	1.000E0	4.705E-2	3.658E-1	1	4	NR2F2
Disease	C3494422	Retrognathia	DisGeNET BeFree	6.257E-3	1.000E0	4.705E-2	3.658E-1	1	4	PRRX1
Disease	C0344735	Partial atrioventricular canal	DisGeNET Curated	6.257E-3	1.000E0	4.705E-2	3.658E-1	1	4	NR2F2
Disease	C0334013	Phrynoderma	DisGeNET BeFree	6.257E-3	1.000E0	4.705E-2	3.658E-1	1	4	DSP
Disease	C1855284	Intrahepatic biliary atresia	DisGeNET BeFree	6.257E-3	1.000E0	4.705E-2	3.658E-1	1	4	ONECUT1
Disease	C0020757	Ichthyoses	DisGeNET BeFree	6.264E-3	1.000E0	4.705E-2	3.658E-1	2	76	GAL,DSP
Disease	C0334037	Intestinal metaplasia	DisGeNET BeFree	6.490E-3	1.000E0	4.848E-2	3.770E-1	3	246	MET,GAL,NR2F2
